record_id,window_idx,mean_rr,sdnn,rmssd,pnn50,lf,hf,lf_hf_ratio,sd1,sd2,sampen,pac_count,pac_ratio,label
n47,16,1321.0008259911897,265.2608845134959,434.2670032710036,43.61233480176212,0.0034935780916558,0.0250632708108257,0.1393903500474823,307.0731389669486,215.47987416967956,0.5066095271579709,28,12.334801762114536,0
n47,17,1333.5416666666667,221.123621625408,361.6767291573001,36.44444444444444,0.0025778805269057,0.0141467648495762,0.1822240317356358,255.7440095185792,179.931365135894,0.5622042933777031,19,8.444444444444445,0
n47,18,1325.922356828194,227.19693219371857,372.3388593038296,38.32599118942731,0.0022030572919913,0.0105679636400773,0.2084656388896521,263.28332777421457,184.0132714967833,0.5593379252533714,21,9.251101321585905,0
n47,19,1322.1709801762115,214.72470944423236,354.79173865916954,35.24229074889868,0.0015957959598722,0.016530927876642,0.0965339617824543,250.8754728372901,171.0060371307989,0.4603022511410976,19,8.370044052863436,0
n47,20,1299.7835497835497,262.2275041201294,435.6451484837384,44.15584415584416,0.001575240828194,0.0173882999885086,0.0905919974485741,308.0373150548765,201.11094599532143,0.3481491080045629,31,13.41991341991342,0
n47,21,1303.9402173913045,252.9379555018737,424.101493204892,40.43478260869565,0.0015787833773426,0.0273756497833452,0.0576710832377437,299.8849942130999,194.97765842865783,0.3489722291741415,30,13.043478260869565,0
n47,22,1287.888948497854,293.9431275557428,492.5089070138852,48.06866952789699,0.0015441137500325,0.0365323517568862,0.0422670229474474,348.2562047855558,226.85257102501117,0.3103233706337952,42,18.025751072961373,0
n47,23,1289.264547413793,300.834872354639,503.7780965391652,50.43103448275862,0.0023711658026493,0.0307263360275051,0.077170470326394,356.22342401726166,231.15466460531505,0.3292914281547282,43,18.53448275862069,0
n47,24,1286.1578525641023,305.0739911797179,512.5559962016063,52.13675213675214,0.0026637148270823,0.0409162110568076,0.0651016982824747,362.4318206519821,234.0262223152324,0.3731218633879397,46,19.65811965811966,0
n47,999,1279.022606382979,313.7344981681176,526.1807322052413,55.74468085106383,0.0026477873182599,0.034150596261086,0.0775326819484265,372.0658732458154,241.6728056201778,0.3601164040474731,51,21.70212765957447,0
n48,0,1368.1863584474886,124.44825650848954,200.35841437858133,21.00456621004566,0.0009635036666771,0.0051349539814526,0.1876362807061783,141.6747730783141,104.39619113229712,0.6710411259498373,6,2.73972602739726,0
n48,1,1375.573394495413,111.00713206864832,180.2392101210593,20.18348623853211,0.0004449915177241,0.0016711240557566,0.2662827551259717,127.44824312820884,91.4919139613678,0.9105696999482702,4,1.834862385321101,0
n48,2,1378.0103211009175,78.88390228603917,126.0598251985535,19.26605504587156,0.000469041572052,0.0016554815155106,0.2833263722110082,89.13774269193226,67.06827292535132,0.824876032753761,2,0.9174311926605504,0
n48,3,1380.6883640552996,73.47442641340514,116.48492129346276,18.89400921658986,0.0006691024621478,0.0017412781151626,0.3842593875851316,82.367273781973,63.241952818618,1.3058727938093164,2,0.9216589861751152,0
n48,4,1383.1365207373271,53.82983926722657,81.33766248955675,17.050691244239633,0.0004929231838592,0.0008460545369496,0.5826139596585024,57.51436153478561,49.82662177079656,1.2647073706205203,1,0.4608294930875576,0
n48,5,1381.4084101382489,54.17352820970303,80.94938042900809,16.129032258064516,0.000561050025294,0.0009533200527407,0.5885222110676008,57.23983297957548,50.89084945703355,1.3180937903758048,1,0.4608294930875576,0
n48,6,1378.8704128440368,54.04466918895444,81.04945506853629,16.51376146788991,0.0005651545281419,0.0010075670184257,0.5609101109968742,57.310568403277706,50.53324501230261,1.4170660197866445,1,0.4587155963302752,0
n48,7,1379.0682603686637,72.70740659189836,116.51402736482844,17.51152073732719,0.0003627551594069,0.0011122446627588,0.3261469095362105,82.38785488340126,61.516574366596416,1.4250889854576438,2,0.9216589861751152,0
n48,8,1374.4624426605506,75.86367251875176,124.57286794307726,19.26605504587156,0.0003978948451931,0.0013174778558242,0.3020125487757967,88.08631599572507,61.048082819135125,1.360553809523302,2,0.9174311926605504,0
n48,9,1374.072488584475,76.06389783134235,125.36232608336567,21.461187214611872,0.0005454440072146,0.0025553713885763,0.2134499938651024,88.64455087886708,60.86077654160052,1.3512292244597643,2,0.91324200913242,0
n48,10,1377.0068807339449,76.84656513919852,126.33062832650606,23.853211009174316,0.0005121653491844,0.0023036341510112,0.2223292917235134,89.32906621374848,61.77546395605643,1.3261418119255737,2,0.9174311926605504,0
n48,11,1370.005707762557,94.65426360674329,151.32171950471843,26.02739726027397,0.0005158874395511,0.0021924265815407,0.2353043170953472,107.00061400259506,80.38829275687026,0.940049948837056,3,1.36986301369863,0
n48,12,1367.578125,115.01924124708972,183.5612994128209,29.09090909090909,0.0004804140577499,0.0018384524884479,0.2613143721519202,129.79735133763816,97.98768745710792,0.986381738126512,4,1.818181818181818,0
n48,13,1361.602092760181,126.69859835229305,171.82253202258838,28.50678733031674,0.0009327037273059,0.0030538325320421,0.3054207188899836,121.49687495898084,131.684111334666,0.7221347174331976,4,1.809954751131222,0
n48,14,1359.8366477272727,127.2234557261868,171.8758107598146,28.18181818181818,0.0037795108725624,0.0036522001776082,1.0348586300758564,121.53452775023632,132.6222870940857,0.73565854058155,4,1.818181818181818,0
n48,15,1354.991515837104,129.84060622271718,174.78410358429923,30.316742081447963,0.0039181794736908,0.0038763880519256,1.0107810211994834,123.59100193026698,135.779060659787,0.7429086901190092,5,2.262443438914027,0
n48,16,1366.5810502283105,120.48783510335912,154.08931083820477,25.570776255707763,0.0035991945679599,0.0033907886076071,1.061462386621575,108.95693357170916,130.8742932121453,0.716397448179879,4,1.82648401826484,0
n48,17,1368.507420091324,89.60386437330733,77.84856483411657,23.28767123287671,0.0024782089768148,0.0007110812133079,3.485127901616437,55.047038121359165,114.1077556425876,1.0107417523743265,2,0.91324200913242,0
n48,18,1378.9962557603687,63.063103681600346,80.38013988105179,22.119815668202765,0.0005560035083655,0.0008993952368237,0.6181970791052599,56.83719812946852,68.6645751543762,1.3711195631006554,2,0.9216589861751152,0
n48,19,1392.3249421296296,69.3035105206859,79.95494904744942,20.833333333333336,0.0006411191646568,0.0009568465980273,0.6700333846392883,56.53499926446823,79.49456988111042,1.4687838524951542,2,0.9259259259259258,0
n48,20,1406.0309579439252,64.00815662760817,72.37297828855486,21.49532710280374,0.000564228759067,0.0007877474077624,0.7162559387783527,51.17510169211113,74.61891996588463,1.5468646719814831,1,0.4672897196261681,0
n48,21,1356.087386877828,118.956655482196,71.042610853052,21.71945701357466,0.0005177484446891,0.0006870775644084,0.7535516679764671,50.23267847908994,160.3149488998068,0.8044394357028382,1,0.4524886877828055,0
n48,22,1363.3522727272727,141.80616584633108,118.7467611760912,21.363636363636363,0.0011216394982556,0.0015789123770901,0.7103874252494905,83.9659997274348,182.03052540538877,0.7768812914654415,2,0.9090909090909092,0
n48,23,1353.392454954955,139.40583155603835,113.16142096078116,20.72072072072072,0.0009299343287924,0.0016353611966506,0.5686415519073038,80.01654828706009,180.1138312544994,0.5448146989636744,2,0.9009009009009008,0
n48,24,1261.2920168067226,197.3612157268577,124.42179033144758,20.16806722689076,0.0009307050778277,0.0017593145657884,0.5290157291516511,87.97707084255453,264.53738687440426,0.3530828426905218,3,1.2605042016806722,0
n48,999,1231.141137295082,230.1614521538624,270.849562518259,28.27868852459016,0.0009705586708575,0.008295282484269,0.1170012802696156,191.5189673152181,262.6237451871472,0.3284123196441126,13,5.327868852459016,0
n49,0,844.9163732394367,61.919487074370174,98.98243229831228,4.225352112676056,0.0002307224013819,0.0018131499835392,0.1272494848614555,69.9911334393153,52.616218077882046,0.3787024341553782,8,2.2535211267605635,0
n49,1,850.5637428977273,65.52514422150658,105.85651881311551,5.113636363636364,0.000178561299374,0.0014261944477645,0.1252012302066822,74.85182091957175,54.60272406973833,0.3553531967905426,9,2.556818181818182,0
n49,2,854.0776353276353,65.57265807320307,106.18104380020004,5.698005698005698,8.56895861350914e-05,0.0008642467629709,0.0991494441246404,75.08133610458727,54.42704925868803,0.3361142467306039,9,2.564102564102564,0
n49,3,857.5223214285714,25.380307176174785,40.64015035989743,2.2857142857142856,2.599370956228948e-05,0.0001459440026201,0.1781074185688749,28.736908470231278,21.493142375881384,1.1742038183345171,1,0.2857142857142857,0
n49,4,858.636282234957,59.17883122792076,103.9495199853774,6.017191977077363,3.491484726194712e-05,0.0002728886818226,0.1279453842817664,73.50312078731199,39.5201511127406,0.2862733802083966,8,2.292263610315186,0
n49,5,854.1444088319088,64.62846660630024,109.43955365414214,8.547008547008547,6.848815196598426e-05,0.0008349753786231,0.0820241575014055,77.38543603224801,48.61288657497256,0.3202797215491329,9,2.564102564102564,0
n49,6,849.5542019774011,61.89901070384072,104.09895845993536,8.757062146892656,0.0001597748226277,0.0012737490276281,0.1254366591550933,73.60901955318191,47.33405453068791,0.3778570565397501,8,2.2598870056497176,0
n49,7,842.0211834733893,77.99928241519767,133.1309693794058,11.204481792717088,0.0001458468999456,0.0012519401800143,0.1164967003007518,94.1378061182879,57.49171422302225,0.4310569120286611,15,4.201680672268908,0
n49,8,835.1105501392758,85.8402129496781,145.56062026240707,14.763231197771589,0.0001991339933836,0.0020409259157266,0.0975704173528272,102.92687274347226,64.34967451414096,0.270758099014091,19,5.2924791086350975,0
n49,9,833.4201388888889,71.71499328466187,118.51471041109876,11.666666666666666,0.0001447121643708,0.0012599614122673,0.1148544415423386,83.80255398926988,57.11387761512877,0.5361848559130006,14,3.888888888888889,0
n49,10,830.0077908587258,77.28721063290591,132.06809869587113,15.23545706371191,0.0001031433053291,0.0013680390410584,0.0753950013365981,93.38623681943136,56.78320700278047,0.5494349030879333,16,4.43213296398892,0
n49,11,826.9811809392265,83.49494098374596,139.65016841286794,16.85082872928177,0.0002561679548292,0.0021680438072033,0.1181562632536209,98.74758107858231,64.72220975332485,0.3058208702355072,18,4.972375690607735,0
n49,12,828.7940262430939,80.93578675317833,130.24093543832683,16.022099447513813,0.0002480742541987,0.0017440586183339,0.1422396309338011,92.09424355102608,67.96699118874352,0.307957634356388,15,4.143646408839778,0
n49,13,833.4635416666666,72.63517539999633,116.30572970788243,12.5,0.000253525554196,0.0016940960356934,0.1496524098129454,82.24054713351929,61.53723849937404,0.5114926532277846,11,3.055555555555556,0
n49,14,830.981648199446,67.85307804713311,108.09879835670328,11.634349030470917,0.0002253559810085,0.0014155285702197,0.1592027075607193,76.43737949331687,58.00548440492282,0.5592880224109,9,2.4930747922437675,0
n49,15,834.9392361111111,56.23120040632511,83.99253529296998,6.111111111111111,0.0001080193043847,0.0008006751744463,0.1349102705219606,59.39167333365131,52.87447871300213,0.4999816617491973,6,1.6666666666666667,0
n49,16,838.7307960893854,60.693420648153534,93.90306132640504,6.145251396648044,0.0001152843158313,0.0009225076046532,0.1249684178751878,66.39948422569229,54.3713383236273,0.4877683837377644,8,2.23463687150838,0
n49,17,840.358018207283,52.02978281456407,82.57286752913362,6.442577030812324,9.593566272619109e-05,0.0010317620625263,0.0929823514651124,58.38783250982589,44.77254775989185,0.4889838818509418,7,1.96078431372549,0
n49,18,838.9271997206704,52.33859338772144,83.53551279401536,7.262569832402235,8.092674246272497e-05,0.0009049862310142,0.0894231753913323,59.06852756654386,44.5944935960456,0.468938186371518,7,1.9553072625698324,0
n49,19,841.0364145658264,52.37991432786796,83.66710100904072,7.282913165266107,8.310154437544799e-05,0.0009725717353482,0.0854451567479395,59.16156634541327,44.5727449069148,0.4706794640810483,7,1.96078431372549,0
n49,20,842.1041081460675,52.75476740917372,84.37581507170218,8.146067415730338,9.55272564726157e-05,0.0011675150571022,0.08182100598318,59.66270288787816,44.78440127862428,0.5135014313116291,7,1.9662921348314608,0
n49,21,842.8283005617977,70.23181616817146,118.46066029265508,12.07865168539326,3.93354523738499e-05,0.0003777574606916,0.1041288563879888,83.76202343878113,50.60279024830552,0.524131047385408,13,3.651685393258427,0
n49,22,845.8686440677966,64.37783798467582,109.27140607029185,9.887005649717514,6.695964685760392e-05,0.0016300934484227,0.0410771829813754,77.26655063727519,48.15378849589485,0.4820855355579695,11,3.1073446327683616,0
n49,23,844.4542253521126,63.88483265889049,108.18387049131184,9.014084507042254,6.872265467381609e-05,0.001401100453898,0.0490490560349318,76.49753411395378,48.06009225405072,0.4635741622317864,11,3.0985915492957745,0
n49,24,841.5554775280899,63.97079665492444,107.97089813347854,8.98876404494382,6.859183876497175e-05,0.0012214056470954,0.0561581149784979,76.34693996801974,48.521974974507685,0.4134222717166996,11,3.089887640449438,0
n49,999,840.1710893854748,67.69849104168512,114.69692334148333,7.82122905027933,5.97573201592591e-05,0.0012720594566329,0.0469768294615986,81.10297079979078,50.87625360874634,0.3501865865801336,13,3.6312849162011176,0
n50,0,832.5954861111111,64.01333417391324,105.07812702247568,3.888888888888889,0.0001614742584732,0.0014762276870581,0.1093830307403797,74.30145617197395,51.716971279890345,0.2127851802697822,8,2.2222222222222223,0
n50,1,832.3666897506926,76.67445100438809,123.98404407730814,6.094182825484765,0.0001228816461169,0.0011679008505999,0.1052158203787776,87.66995295414151,63.8032938755152,0.2317199094099666,13,3.601108033240997,0
n50,2,831.2629847645429,61.94244442738236,101.55999596272105,4.1551246537396125,0.0001007590425162,0.0016371785683691,0.0615443204931417,71.81376020303364,50.16129227721233,0.2280470107202312,9,2.4930747922437675,0
n50,3,830.7435941828255,62.06232824257979,101.55749186370169,4.1551246537396125,0.0001300955424114,0.0019820554952804,0.0656366800633218,71.81198461901995,50.45914993631029,0.2446549782845952,9,2.4930747922437675,0
n50,4,831.8142361111111,84.82511795910203,139.85761488627736,7.5,0.000151203217429,0.0021304784774805,0.0709714831796213,98.89424873175506,67.88538792432175,0.1183556572419108,16,4.444444444444445,0
n50,5,831.7174515235457,94.62811016179488,154.88389346074376,9.418282548476457,0.0003017393639118,0.003520581882491,0.0857072421500897,109.5194502876287,76.90489528751355,0.1455756478176637,20,5.540166204986149,0
n50,6,831.7274305555555,78.19618922665204,128.37644750372584,6.111111111111111,0.0002533108548675,0.0023715666860745,0.1068116095385062,90.7758513575236,63.14969803294336,0.3126700250016858,13,3.611111111111111,0
n50,7,832.3784722222222,83.06059200285132,137.2346204157359,6.944444444444445,0.0002346969508903,0.0021440063027005,0.1094665396247693,97.039529489465,66.19190046137585,0.1398406062689637,15,4.166666666666666,0
n50,8,832.6913088642659,82.92918879607991,137.0562550431062,6.925207756232688,0.000204025155274,0.001885781941012,0.1081912764338928,96.9134061301394,66.04699075147774,0.1412474316217788,15,4.1551246537396125,0
n50,9,833.1380208333334,70.26627112086894,118.5986014431695,5.833333333333333,0.0001066303592409,0.0013503256082769,0.0789664052783305,83.86186967259113,53.30571987459838,0.3330103949459219,13,3.611111111111111,0
n50,10,833.1597222222222,56.16822620038693,97.82606231675592,3.888888888888889,7.378997024801612e-05,0.0008469009984298,0.0871293933822528,69.17347032939796,39.0440192819301,0.3112503834786629,9,2.5,0
n50,11,832.7562326869806,56.00644924362765,97.67360956817552,3.878116343490305,6.42423100316906e-05,0.0006714894007484,0.0956713686918801,69.0656648497474,38.76750105711915,0.300696734759635,9,2.4930747922437675,0
n50,12,832.0853531855955,73.9191603809192,121.82170865690074,6.925207756232688,9.642670894479972e-05,0.0009608509558612,0.100355532100568,86.14095492022516,59.22613785685517,0.2878779232141265,15,4.1551246537396125,0
n50,13,833.3767361111111,73.97044694219778,121.97871519905478,6.944444444444445,0.0002123103560088,0.0020399718056671,0.1040751423225638,86.25196432375789,59.18291104344705,0.2692275866037525,15,4.166666666666666,0
n50,14,833.0512152777778,56.62250182648867,87.9138949967286,3.888888888888889,0.0001947405838547,0.0019331319458904,0.100738381706823,62.16451131270889,50.47516636831582,0.2589203756429806,8,2.2222222222222223,0
n50,15,832.8342013888889,56.81184906566119,87.91872954786078,3.888888888888889,0.0002052407599465,0.0020480446831107,0.1002130283773097,62.1679279521695,50.89028602291675,0.2939603829198063,8,2.2222222222222223,0
n50,16,832.2482638888889,69.58176340096068,108.39286211084556,5.833333333333333,0.0003290414849858,0.0026545535402239,0.1239536065104358,76.64532783079729,61.71419884486083,0.2902773601444268,12,3.333333333333333,0
n50,17,831.3928324099722,41.49508808523843,63.81271169977943,1.9390581717451525,0.0001579199993406,0.0007950741735709,0.1986229770631307,45.122390731642575,37.50507336116013,0.2823688368825487,4,1.10803324099723,0
n50,18,827.4559737569061,62.03888898648401,95.91527247087066,4.696132596685083,0.0002302315372087,0.001278423240337,0.1800902314229379,67.82229642434187,55.632598653895165,0.3003206668018358,8,2.209944751381215,0
n50,19,825.6353021978022,85.2618231804668,134.29306614612568,7.142857142857142,0.0002626798208114,0.0014523884479764,0.1808605825648509,94.95952676310152,74.30249344623877,0.1442541412889167,13,3.571428571428571,0
n50,20,826.1019283746557,91.1194102242417,142.41032624358584,8.264462809917356,0.0006955217642908,0.0027989494748524,0.2484938619077722,100.69929699098572,80.40018551703542,0.1384066651968688,15,4.132231404958678,0
n50,21,826.639979338843,81.84542255420415,127.63748883705694,6.336088154269973,0.000715682918341,0.0028051130639766,0.2551351414428939,90.2533287297114,72.46607950944896,0.1078308416152448,11,3.0303030303030303,0
n50,22,826.873273480663,81.94304755359654,127.81877951915604,6.353591160220995,0.000808788239736,0.0031093360356691,0.2601160602964556,90.38152446551749,72.52774329010563,0.1060642786018922,11,3.0386740331491717,0
n50,23,828.2544889502763,85.84783922156083,137.74609681717175,7.734806629834254,0.0008529449693789,0.0029436639495728,0.2897562303274146,97.40117990776508,72.46624545985365,0.1166518104663815,16,4.41988950276243,0
n50,24,829.7697368421053,62.53796589927949,100.33732845425378,5.263157894736842,0.0001804706040432,0.0011768933765863,0.1533449058628177,70.94919042097763,52.790873280393576,0.2604870658416875,11,3.0470914127423825,0
n50,999,829.8731008287293,53.641617184003245,88.5565172761303,4.143646408839778,0.0001357550091975,0.0010079221111034,0.1346879959294984,62.61890640492918,42.815597070821774,0.2825275232751728,9,2.4861878453038675,0
p01,18,777.1211139896373,86.35449535946736,119.74548564003918,44.04145077720207,0.0017825735510527,0.0021018419620645,0.8481006580065322,84.6728011445108,87.97625315343686,1.166938433837768,8,2.072538860103627,0
p01,19,779.7444661458334,80.4719874845948,117.5147736410476,42.70833333333333,0.0009851325631645,0.0011783247836724,0.8360450164633512,83.09549207935778,77.73148257784626,1.0357430452125558,7,1.8229166666666667,0
p01,20,773.9408827319587,68.7593006587276,101.9422437532658,43.04123711340206,0.0010814557009448,0.001240245235249,0.8719692446370706,72.08393736343332,65.16872787883806,1.368750051468981,6,1.5463917525773196,0
p01,21,773.7395296391752,60.416797322668856,91.6066699909884,43.81443298969072,0.000760570536836,0.0009164931523361,0.829870397719126,64.77565823139878,55.69963264615839,1.492860713171266,5,1.2886597938144329,0
p01,22,768.5222186700768,47.42140739860259,72.65506529913654,45.26854219948849,0.0001507525696553,0.0003403111079337,0.4429845695329374,51.37460816813341,42.76292618318682,1.5411998149281845,4,1.0230179028132993,0
p01,23,770.6458868894601,45.62906621956719,66.3054970213243,44.2159383033419,0.0001389380925084,0.0003631221812436,0.3826207807866961,46.88475526878094,44.19996214385059,1.5455447970125331,0,0.0,0
p01,24,771.0676413881748,54.04544988494443,83.21831490076376,48.58611825192802,0.0001202938000875,0.0004276786749359,0.281271447788692,58.84089998090917,46.40079685417362,1.60453460650558,5,1.2853470437017995,0
p01,999,769.2415281329924,55.01164848019173,83.41561192547017,47.570332480818415,0.0001712968807506,0.0005002485670222,0.3424235311063858,58.98374314850475,50.57531821820197,1.712434011444379,6,1.5345268542199488,0
p02,0,742.9241625310174,9.4358327163666,10.924165645758496,0.0,7.653024548556118e-06,1.1456728448008572e-05,0.6679938852776405,7.724551606920952,10.881106285636982,1.3560756468963102,0,0.0,1
p02,1,744.8433622828784,8.974075785865885,10.606842199537784,0.0,8.76003281157575e-06,1.1920407190317755e-05,0.734876977918255,7.500157457095335,10.23385604355487,1.3512030413086205,0,0.0,1
p02,2,745.017834987593,8.877799261405531,10.791322850561452,0.0,1.2486224177212476e-05,1.162790040645018e-05,1.073815885994876,7.630605191647638,9.95500175865655,1.3450935069625976,0,0.0,1
p02,3,746.0160136815921,9.702278170483634,11.307262827200557,0.0,1.3709849006782345e-05,1.2830886914040998e-05,1.0685036115297288,7.995442221772087,11.147284280567996,1.391122955726086,0,0.0,1
p02,4,745.1729218362283,12.06759088594393,11.506288162937569,0.0,1.845620096204191e-05,1.2833261964579727e-05,1.4381535273714274,8.136127965892538,14.990265378965438,1.4218271040865584,0,0.0,1
p02,5,747.0654539800995,12.202524110428246,11.775436979968172,0.0,2.0480089549496423e-05,1.3600133733406289e-05,1.505874129692619,8.326206424042526,15.044472677641748,1.4712091856174274,0,0.0,1
p02,6,748.3829488778055,13.53063455359744,12.371162204775873,0.0,2.7056776213349845e-05,1.3961149112812852e-05,1.9380049589555968,8.74763456796567,16.997658736627685,1.501619789247841,0,0.0,1
p02,7,749.0234375,13.648428584113002,12.086631134328467,0.0,2.988987235583233e-05,1.3086152359316428e-05,2.2840840863779817,8.546527622171084,17.300855088860544,1.4724854309040627,0,0.0,1
p02,8,748.4413965087282,13.61057631085612,11.848242881330547,0.0,3.0605058430005574e-05,1.3550779967710089e-05,2.258545892039707,8.377927353948998,17.320155685465128,1.4236602554292874,0,0.0,1
p02,9,750.01953125,12.174886208147978,11.901702105213907,0.0,3.1231918648787106e-05,1.1968101943930466e-05,2.6095966424004384,8.415728710701362,15.010813079654405,1.499679914691574,0,0.0,1
p02,10,751.233552631579,12.67163779660025,11.46407200782637,0.0,3.712726284201302e-05,1.0199092766169976e-05,3.640251509934572,8.10631117362892,15.962387379746591,1.501497141872766,0,0.0,1
p02,11,749.9609375,12.0294800231103,11.355790449753895,0.0,4.02587052062947e-05,1.0509744462987264e-05,3.830607427999412,8.029744496385614,14.992936828528238,1.5052746432527182,0,0.0,1
p02,12,749.220698254364,12.27836951762008,11.435375912737848,0.0,4.5684333634731975e-05,1.0236950158993226e-05,4.462689856372701,8.085736995551517,15.300830364757145,1.4920904387432916,0,0.0,1
p02,13,750.1171875,12.016247807375828,11.26110084800315,0.0,4.99149404079977e-05,8.815056451755376e-06,5.662464067153869,7.962788736512024,15.00751798850806,1.45832787266165,0,0.0,1
p02,14,750.7244674185464,11.467876607709,11.268436526254703,0.0,3.830194300859951e-05,9.314461964831365e-06,4.112093983873276,7.967939523281009,14.114751273013765,1.472436172837336,0,0.0,1
p02,15,750.15625,11.441945446535906,11.582528545048666,0.0,3.465542883043415e-05,1.102310480333036e-05,3.143889988233066,8.190072774787032,13.94988632982523,1.5049682654320755,0,0.0,1
p02,16,751.311873433584,11.34810481801695,11.363301766716278,0.0,3.581968508580575e-05,1.009382896937015e-05,3.548671687869988,8.035067735914156,13.877220127652716,1.5117515784768394,0,0.0,1
p02,17,750.4296875,11.354375939358112,11.186139585590768,0.0,3.896238544654817e-05,1.1438575896236648e-05,3.406226946430193,7.909746686566963,13.95104056664538,1.4684037675093136,0,0.0,1
p02,18,759.434335443038,106.47919484237862,110.8521759352572,7.088607594936709,0.000439943336561,9.737859292207326e-05,4.517864998450568,78.37228094777029,122.41861988172803,0.2137365787640463,9,2.278481012658228,1
p02,19,825.6353021978022,238.3688331758706,203.86533340650368,13.736263736263735,0.0084023039152738,0.0056197442783934,1.4951399029985584,144.14861836221522,303.051026455138,0.014518897434214,16,4.395604395604396,1
p02,20,895.0326492537314,304.55563482270463,261.03376236334424,20.8955223880597,0.0135761781824602,0.0124257518504594,1.0925840420640782,184.5785033865418,389.0704578142382,0.0396241437596845,24,7.164179104477612,1
p02,21,899.186002994012,313.48583887253284,288.0487305861389,29.34131736526946,0.0175495505741305,0.0165459349840038,1.060656323809868,203.6812100340497,393.5595732140508,0.1007856692899848,34,10.179640718562874,1
p02,22,899.5401651651651,313.9059014079741,288.4812568380744,29.429429429429423,0.0173720041123983,0.0155932996798898,1.1140685082069242,203.98705295542044,394.0983469250649,0.1015064297503379,34,10.21021021021021,1
p02,23,921.9230769230768,318.8417767160238,291.63856976523294,27.07692307692308,0.0122640524286786,0.0132626804543215,0.9247039066437364,206.212701932163,399.4541741852152,0.1432139514183674,33,10.153846153846152,1
p02,24,842.5649578651686,250.3785814298744,234.8725645725964,20.224719101123597,0.0073851669955269,0.0077012042847569,0.958962614476338,166.0753172592069,311.2348835309894,0.1083522614541406,28,7.865168539325842,1
p02,999,784.1261422976502,179.8923841283801,220.301737279347,22.97650130548303,0.006167405984685,0.0062151233802295,0.9923223735676366,155.77668049488688,201.06093182815445,0.1263597356948322,35,9.138381201044384,1
p03,0,653.0330882352941,19.689846231786312,29.47685120727908,4.57516339869281,8.428410402653711e-06,7.628463601543966e-05,0.1104863422425957,20.84322553692833,18.417323617775583,1.033304956923548,2,0.4357298474945534,0
p03,1,649.1646374458875,22.159903130858417,30.47568004091252,5.411255411255411,9.494524361126792e-06,9.002732337556538e-05,0.1054626973804236,21.549530031918643,22.738732348033416,1.0786452321172462,2,0.4329004329004329,0
p03,2,644.858870967742,19.8102123411274,25.16425532563501,6.021505376344086,6.2258796615344615e-06,4.043202532639073e-05,0.1539838682647122,17.79303489066149,20.993170313041784,1.1187592960625234,0,0.0,0
p03,3,643.5588787553648,25.621478487969064,28.89069346725373,7.725321888412018,5.7546099203700885e-05,4.8954522274916165e-05,1.175501190278941,20.428774174355706,29.91637506566844,1.0676224137967243,1,0.2145922746781116,0
p03,4,639.2257462686567,25.10057150770624,28.105796061232223,6.396588486140725,5.741801750705162e-05,4.005304102427628e-05,1.4335495143115444,19.873767436200108,29.400715436760525,1.038520952794453,2,0.4264392324093816,0
p03,5,641.7123929336188,109.12560714629508,156.85947722668485,8.137044967880087,6.095068759025543e-05,5.683039177649122e-05,1.0725016260660134,110.91639433878872,107.2988989478716,0.1201393210193544,5,1.070663811563169,0
p03,6,637.7160904255319,110.01199509405036,157.3298572592243,8.72340425531915,0.0044198252085104,0.0098505071618622,0.4486901167507849,111.24900645686914,108.7514363757136,0.1490701196851619,6,1.276595744680851,0
p03,7,632.6644736842105,109.18106338937272,156.13994343953829,7.7894736842105265,0.0035659734026842,0.0082709578775699,0.431143944325337,110.40753838986208,107.88006188409504,0.1087180270199597,6,1.263157894736842,0
p03,8,628.0236663179917,107.40912117065314,155.01262538820245,6.276150627615063,0.0028240364283478,0.0064869148254762,0.4353435345346259,109.61047858152791,105.16123454018368,0.0910918551271467,5,1.0460251046025104,0
p03,9,626.69624217119,107.20981268780972,154.77286220838835,6.05427974947808,0.0025625689503857,0.005417256192226,0.4730381690389858,109.44093797033364,104.92998138741471,0.0841817595983285,5,1.0438413361169103,0
p03,10,620.7224948347107,17.738138036634567,26.47319737429588,3.925619834710744,3.759278283677718e-06,1.9292073174297487e-05,0.1948612909413044,18.719363406678983,16.690218921743163,0.8366228987874095,2,0.4132231404958678,0
p03,11,622.3580134854772,12.961086470996694,19.795028802218635,3.112033195020747,3.3553850498190004e-06,1.9889908606646128e-05,0.168697861623045,13.99719909983182,11.829900689270792,0.7985076962177716,1,0.2074688796680498,0
p03,12,623.9420572916666,12.469166188133649,18.925732458736885,2.5,3.1625540062369984e-06,1.857527520292255e-05,0.1702561050476073,13.382469035059597,11.45390884897276,0.7742221948263402,1,0.2083333333333333,0
p03,13,628.0563546025105,15.697890355640276,19.425322025895696,2.510460251046025,5.959281811227709e-06,1.972034569907477e-05,0.3021895205167373,13.735772048879198,17.438719626896255,0.7807681278214218,1,0.209205020920502,0
p03,14,629.0946016771488,13.9192190496953,14.971222614239828,2.3060796645702304,6.263936735796299e-06,1.361943689103311e-05,0.4599262646402369,10.58615124767071,16.56273441508229,0.7400048401187671,0,0.0,0
p03,15,631.9059862869199,13.605910802425306,12.021771564263744,1.2658227848101269,5.452923165586714e-06,8.630693118319951e-06,0.6318059385070778,8.500676194966504,17.261999875650762,0.759482768093155,0,0.0,0
